Tri,TriSig,Dex,DexSig
1672,0.04479,1672,0.02787
1671.5,0.04916,1671.5,0.03025
1671,0.04827,1671,0.0303
1670.5,0.04375,1670.5,0.0247
1670,0.04526,1670,0.02632
1669.5,0.04797,1669.5,0.03055
1669,0.04876,1669,0.03359
1668.5,0.04707,1668.5,0.02823
1668,0.04908,1668,0.02768
1667.5,0.04636,1667.5,0.0313
1667,0.03967,1667,0.02603
1666.5,0.04009,1666.5,0.02507
1666,0.04539,1666,0.02995
1665.5,0.04747,1665.5,0.02878
1665,0.04698,1665,0.02632
1664.5,0.04655,1664.5,0.02753
1664,0.04765,1664,0.03099
1663.5,0.04852,1663.5,0.0302
1663,0.05116,1663,0.03329
1662.5,0.05498,1662.5,0.03947
1662,0.05285,1662,0.03777
1661.5,0.04851,1661.5,0.0304
1661,0.05141,1661,0.0254
1660.5,0.05416,1660.5,0.02362
1660,0.055,1660,0.02457
1659.5,0.05367,1659.5,0.02522
1659,0.05575,1659,0.02932
1658.5,0.06151,1658.5,0.03374
1658,0.06193,1658,0.02722
1657.5,0.06178,1657.5,0.02348
1657,0.0617,1657,0.0247
1656.5,0.06262,1656.5,0.02463
1656,0.0623,1656,0.02643
1655.5,0.06055,1655.5,0.0259
1655,0.05919,1655,0.02137
1654.5,0.06368,1654.5,0.02642
1654,0.06851,1654,0.03234
1653.5,0.06809,1653.5,0.03167
1653,0.07509,1653,0.03635
1652.5,0.09798,1652.5,0.0464
1652,0.09176,1652,0.02982
1651.5,0.06156,1651.5,0.01907
1651,0.05329,1651,0.02377
1650.5,0.05672,1650.5,0.03247
1650,0.05983,1650,0.03155
1649.5,0.06055,1649.5,0.02795
1649,0.06097,1649,0.02902
1648.5,0.05587,1648.5,0.02752
1648,0.05819,1648,0.0299
1647.5,0.07127,1647.5,0.02867
1647,0.07184,1647,0.0285
1646.5,0.06603,1646.5,0.0307
1646,0.06318,1646,0.02275
1645.5,0.06484,1645.5,0.03105
1645,0.06149,1645,0.03833
1644.5,0.04784,1644.5,0.0268
1644,0.04333,1644,0.02127
1643.5,0.04499,1643.5,0.02465
1643,0.0501,1643,0.03197
1642.5,0.0478,1642.5,0.02985
1642,0.04585,1642,0.02538
1641.5,0.04462,1641.5,0.02758
1641,0.03783,1641,0.02545
1640.5,0.03549,1640.5,0.02477
1640,0.03615,1640,0.0269
1639.5,0.03446,1639.5,0.02713
1639,0.03157,1639,0.02503
1638.5,0.02937,1638.5,0.02455
1638,0.03738,1638,0.02992
1637.5,0.04675,1637.5,0.03377
1637,0.0418,1637,0.0314
1636.5,0.03591,1636.5,0.02863
1636,0.03461,1636,0.02887
1635.5,0.03528,1635.5,0.03366
1635,0.03735,1635,0.03628
1634.5,0.03501,1634.5,0.02979
1634,0.03533,1634,0.03127
1633.5,0.03014,1633.5,0.02917
1633,0.02402,1633,0.02385
1632.5,0.02612,1632.5,0.02428
1632,0.03067,1632,0.02658
1631.5,0.0303,1631.5,0.02542
1631,0.02492,1631,0.02303
1630.5,0.02293,1630.5,0.0244
1630,0.02398,1630,0.02327
1629.5,0.02237,1629.5,0.01939
1629,0.02059,1629,0.0203
1628.5,0.02285,1628.5,0.02217
1628,0.02568,1628,0.02598
1627.5,0.02627,1627.5,0.02927
1627,0.02452,1627,0.02648
1626.5,0.02528,1626.5,0.02347
1626,0.0284,1626,0.02483
1625.5,0.02787,1625.5,0.02448
1625,0.0211,1625,0.02472
1624.5,0.01548,1624.5,0.02495
1624,0.01621,1624,0.02295
1623.5,0.02585,1623.5,0.02607
1623,0.0371,1623,0.02752
1622.5,0.02672,1622.5,0.02248
1622,0.023,1622,0.02533
1621.5,0.02725,1621.5,0.02994
1621,0.02189,1621,0.02317
1620.5,0.01867,1620.5,0.02145
1620,0.01664,1620,0.02235
1619.5,0.01729,1619.5,0.02052
1619,0.0229,1619,0.02415
1618.5,0.0291,1618.5,0.02848
1618,0.02635,1618,0.02432
1617.5,0.0234,1617.5,0.02287
1617,0.02422,1617,0.02833
1616.5,0.02433,1616.5,0.03179
1616,0.02325,1616,0.02792
1615.5,0.02373,1615.5,0.01822
1615,0.01774,1615,0.01506
1614.5,0.01518,1614.5,0.0243
1614,0.02072,1614,0.032
1613.5,0.02124,1613.5,0.02893
1613,0.01357,1613,0.01944
1612.5,0.01113,1612.5,0.01753
1612,0.01575,1612,0.02222
1611.5,0.01728,1611.5,0.02012
1611,0.01518,1611,0.01699
1610.5,0.01759,1610.5,0.02248
1610,0.01936,1610,0.02588
1609.5,0.02242,1609.5,0.02618
1609,0.02348,1609,0.0253
1608.5,0.02039,1608.5,0.0252
1608,0.01999,1608,0.0236
1607.5,0.01849,1607.5,0.01684
1607,0.01901,1607,0.01782
1606.5,0.01937,1606.5,0.02445
1606,0.01776,1606,0.0218
1605.5,0.01703,1605.5,0.0218
1605,0.01523,1605,0.02247
1604.5,0.01322,1604.5,0.01974
1604,0.01403,1604,0.01891
1603.5,0.01651,1603.5,0.02144
1603,0.02079,1603,0.02447
1602.5,0.02009,1602.5,0.02362
1602,0.01551,1602,0.02275
1601.5,0.0145,1601.5,0.0231
1601,0.0149,1601,0.02185
1600.5,0.01608,1600.5,0.01914
1600,0.01468,1600,0.01711
1599.5,0.01038,1599.5,0.01804
1599,0.01146,1599,0.02089
1598.5,0.01044,1598.5,0.02142
1598,0.00757,1598,0.02049
1597.5,0.0088,1597.5,0.02124
1597,0.009,1597,0.01947
1596.5,0.01353,1596.5,0.02044
1596,0.01678,1596,0.02177
1595.5,0.01601,1595.5,0.01807
1595,0.01669,1595,0.01623
1594.5,0.01756,1594.5,0.01761
1594,0.01703,1594,0.01892
1593.5,0.01388,1593.5,0.01847
1593,0.0127,1593,0.01819
1592.5,0.01486,1592.5,0.01962
1592,0.01575,1592,0.02189
1591.5,0.01626,1591.5,0.0209
1591,0.01528,1591,0.02009
1590.5,0.01664,1590.5,0.01907
1590,0.01668,1590,0.02065
1589.5,0.01513,1589.5,0.02065
1589,0.01393,1589,0.01686
1588.5,0.01222,1588.5,0.01703
1588,0.00908,1588,0.01955
1587.5,0.01171,1587.5,0.02029
1587,0.01585,1587,0.02187
1586.5,0.01728,1586.5,0.02293
1586,0.01483,1586,0.02085
1585.5,0.01166,1585.5,0.02077
1585,0.01209,1585,0.02262
1584.5,0.01226,1584.5,0.02087
1584,0.01126,1584,0.01962
1583.5,0.01242,1583.5,0.02147
1583,0.01548,1583,0.02425
1582.5,0.01548,1582.5,0.02432
1582,0.0141,1582,0.02029
1581.5,0.0128,1581.5,0.01726
1581,0.01166,1581,0.01909
1580.5,0.01166,1580.5,0.02052
1580,0.01156,1580,0.02162
1579.5,0.01506,1579.5,0.02825
1579,0.01776,1579,0.0287
1578.5,0.01423,1578.5,0.02363
1578,0.01999,1578,0.0251
1577.5,0.02332,1577.5,0.02782
1577,0.01495,1577,0.0253
1576.5,0.00933,1576.5,0.01985
1576,0.01951,1576,0.02558
1575.5,0.0324,1575.5,0.03591
1575,0.02298,1575,0.02773
1574.5,0.01731,1574.5,0.02368
1574,0.02002,1574,0.02845
1573.5,0.0208,1573.5,0.0275
1573,0.01688,1573,0.02087
1572.5,0.01236,1572.5,0.01792
1572,0.01113,1572,0.01969
1571.5,0.0134,1571.5,0.02139
1571,0.01593,1571,0.02177
1570.5,0.01636,1570.5,0.02675
1570,0.01852,1570,0.02855
1569.5,0.02084,1569.5,0.022
1569,0.02057,1569,0.01698
1568.5,0.01681,1568.5,0.01914
1568,0.01254,1568,0.02413
1567.5,0.01799,1567.5,0.02877
1567,0.02268,1567,0.02582
1566.5,0.01733,1566.5,0.02192
1566,0.01393,1566,0.01989
1565.5,0.01486,1565.5,0.01541
1565,0.01701,1565,0.01656
1564.5,0.01716,1564.5,0.01714
1564,0.01608,1564,0.01704
1563.5,0.01839,1563.5,0.02192
1563,0.01716,1563,0.02375
1562.5,0.01596,1562.5,0.02273
1562,0.01889,1562,0.02458
1561.5,0.01816,1561.5,0.02487
1561,0.01528,1561,0.0217
1560.5,0.01787,1560.5,0.02467
1560,0.0216,1560,0.03179
1559.5,0.02798,1559.5,0.03217
1559,0.02882,1559,0.03084
1558.5,0.00986,1558.5,0.02702
1558,0.01063,1558,0.0298
1557.5,0.05136,1557.5,0.03785
1557,0.03628,1557,0.00785
1556.5,0.01698,1556.5,0.00583
1556,0.00686,1556,0.01033
1555.5,0.0094,1555.5,0.01422
1555,0.01764,1555,0.0245
1554.5,0.01353,1554.5,0.03264
1554,0.00698,1554,0.02194
1553.5,0.00835,1553.5,0.01227
1553,0.00905,1553,0.01613
1552.5,0.0087,1552.5,0.01734
1552,0.01144,1552,0.01723
1551.5,0.0132,1551.5,0.0149
1551,0.00824,1551,0.01388
1550.5,0.0083,1550.5,0.01395
1550,0.00928,1550,0.01287
1549.5,0.0043,1549.5,0.01254
1549,0.00518,1549,0.01164
1548.5,0.0087,1548.5,0.0141
1548,0.00653,1548,0.0145
1547.5,0.00265,1547.5,0.01068
1547,0.00258,1547,0.01194
1546.5,0.00563,1546.5,0.0159
1546,0.00787,1546,0.01565
1545.5,0.00639,1545.5,0.01141
1545,0.00747,1545,0.01046
1544.5,0.01315,1544.5,0.01495
1544,0.01457,1544,0.01478
1543.5,0.01325,1543.5,0.01382
1543,0.00583,1543,0.00895
1542.5,-0.0021,1542.5,0.00084
1542,-0.00339,1542,0.00336
1541.5,0.0014,1541.5,0.01327
1541,0.00409,1541,0.00157
1540.5,0.00998,1540.5,-0.00298
1540,0.01614,1540,0.00784
1539.5,0.02572,1539.5,0.01974
1539,0.0303,1539,0.01719
1538.5,0.01545,1538.5,0.00757
1538,-0.00359,1538,0.01031
1537.5,-0.00708,1537.5,0.00399
1537,-0.0065,1537,-0.00056
1536.5,-0.00939,1536.5,-0.0011
1536,-0.00809,1536,-0.00213
1535.5,-0.00261,1535.5,-0.0018
1535,0.00106,1535,-0.00142
1534.5,0.00164,1534.5,-0.00029
1534,0.00112,1534,0.00324
1533.5,0.00361,1533.5,0.01091
1533,0.01146,1533,0.01463
1532.5,0.00671,1532.5,0.00668
1532,0.00314,1532,0.01111
1531.5,0.00404,1531.5,0.02147
1531,-0.00013,1531,0.01535
1530.5,0.00046,1530.5,0.00573
1530,0.00633,1530,0.00868
1529.5,0.00766,1529.5,0.01244
1529,0.00603,1529,0.01131
1528.5,0.00523,1528.5,0.00717
1528,0.00948,1528,0.00938
1527.5,0.01611,1527.5,0.01442
1527,0.02005,1527,0.01758
1526.5,0.01746,1526.5,0.01809
1526,0.0138,1526,0.01455
1525.5,0.01493,1525.5,0.01766
1525,0.02077,1525,0.02852
1524.5,0.02345,1524.5,0.03134
1524,0.02092,1524,0.02613
1523.5,0.01902,1523.5,0.024
1523,0.01781,1523,0.0203
1522.5,0.02039,1522.5,0.01954
1522,0.03005,1522,0.0284
1521.5,0.03122,1521.5,0.02775
1521,0.03047,1521,0.02602
1520.5,0.04111,1520.5,0.03394
1520,0.03072,1520,0.03261
1519.5,0.01669,1519.5,0.02747
1519,0.01984,1519,0.0305
1518.5,0.02873,1518.5,0.03867
1518,0.03469,1518,0.03656
1517.5,0.03546,1517.5,0.02945
1517,0.03371,1517,0.0374
1516.5,0.03935,1516.5,0.0441
1516,0.04282,1516,0.03464
1515.5,0.03152,1515.5,0.02725
1515,0.02402,1515,0.02478
1514.5,0.02229,1514.5,0.0233
1514,0.0244,1514,0.02723
1513.5,0.03349,1513.5,0.03665
1513,0.03922,1513,0.03777
1512.5,0.03922,1512.5,0.03292
1512,0.03359,1512,0.02923
1511.5,0.02758,1511.5,0.02962
1511,0.03139,1511,0.02945
1510.5,0.0374,1510.5,0.02963
1510,0.03715,1510,0.03094
1509.5,0.0393,1509.5,0.03579
1509,0.04057,1509,0.03493
1508.5,0.03613,1508.5,0.03037
1508,0.03112,1508,0.03339
1507.5,0.03538,1507.5,0.03588
1507,0.0427,1507,0.03105
1506.5,0.04695,1506.5,0.03399
1506,0.03334,1506,0.03942
1505.5,0.03259,1505.5,0.04253
1505,0.03982,1505,0.04631
1504.5,0.03564,1504.5,0.04083
1504,0.03588,1504,0.03559
1503.5,0.03184,1503.5,0.02918
1503,0.02837,1503,0.02865
1502.5,0.03548,1502.5,0.03566
1502,0.04134,1502,0.04313
1501.5,0.0361,1501.5,0.03955
1501,0.03456,1501,0.03062
1500.5,0.03984,1500.5,0.03745
1500,0.0378,1500,0.04251
1499.5,0.03442,1499.5,0.04057
1499,0.03471,1499,0.04464
1498.5,0.03237,1498.5,0.04136
1498,0.03561,1498,0.032
1497.5,0.04109,1497.5,0.03024
1497,0.04024,1497,0.0316
1496.5,0.04021,1496.5,0.03269
1496,0.0435,1496,0.03145
1495.5,0.04546,1495.5,0.03159
1495,0.04506,1495,0.03105
1494.5,0.04333,1494.5,0.03321
1494,0.03962,1494,0.03271
1493.5,0.03945,1493.5,0.03159
1493,0.039,1493,0.03129
1492.5,0.04052,1492.5,0.03447
1492,0.04121,1492,0.03934
1491.5,0.03668,1491.5,0.03688
1491,0.03832,1491,0.03329
1490.5,0.0463,1490.5,0.03564
1490,0.05246,1490,0.03745
1489.5,0.06003,1489.5,0.04195
1489,0.05535,1489,0.03772
1488.5,0.05003,1488.5,0.03463
1488,0.05661,1488,0.04119
1487.5,0.05985,1487.5,0.04136
1487,0.05565,1487,0.04071
1486.5,0.05474,1486.5,0.04489
1486,0.05382,1486,0.03646
1485.5,0.04849,1485.5,0.03064
1485,0.04926,1485,0.03347
1484.5,0.05622,1484.5,0.03785
1484,0.05855,1484,0.04489
1483.5,0.05631,1483.5,0.04852
1483,0.06269,1483,0.04625
1482.5,0.06499,1482.5,0.0423
1482,0.06173,1482,0.03987
1481.5,0.06528,1481.5,0.04263
1481,0.07253,1481,0.04417
1480.5,0.0772,1480.5,0.04236
1480,0.07551,1480,0.04164
1479.5,0.07511,1479.5,0.04586
1479,0.08233,1479,0.05089
1478.5,0.08564,1478.5,0.04925
1478,0.08735,1478,0.04524
1477.5,0.09342,1477.5,0.04456
1477,0.09555,1477,0.04031
1476.5,0.09562,1476.5,0.03688
1476,0.10742,1476,0.04424
1475.5,0.12679,1475.5,0.05206
1475,0.12963,1475,0.05186
1474.5,0.13328,1474.5,0.05022
1474,0.14421,1474,0.04558
1473.5,0.15266,1473.5,0.04588
1473,0.16294,1473,0.05002
1472.5,0.17611,1472.5,0.05213
1472,0.19498,1472,0.05513
1471.5,0.22326,1471.5,0.0428
1471,0.25357,1471,0.03262
1470.5,0.28198,1470.5,0.03991
1470,0.31426,1470,0.04782
1469.5,0.35065,1469.5,0.04931
1469,0.38468,1469,0.04657
1468.5,0.42231,1468.5,0.04775
1468,0.45802,1468,0.05059
1467.5,0.48547,1467.5,0.05173
1467,0.50951,1467,0.05074
1466.5,0.53499,1466.5,0.04806
1466,0.5569,1466,0.04998
1465.5,0.56764,1465.5,0.0549
1465,0.56951,1465,0.05625
1464.5,0.57632,1464.5,0.06094
1464,0.57386,1464,0.06097
1463.5,0.56583,1463.5,0.05694
1463,0.56634,1463,0.05953
1462.5,0.57159,1462.5,0.06687
1462,0.57388,1462,0.0727
1461.5,0.56842,1461.5,0.07492
1461,0.56249,1461,0.0724
1460.5,0.55929,1460.5,0.07299
1460,0.55708,1460,0.07889
1459.5,0.55682,1459.5,0.08559
1459,0.56536,1459,0.09528
1458.5,0.57053,1458.5,0.10338
1458,0.57129,1458,0.10449
1457.5,0.57619,1457.5,0.10177
1457,0.5753,1457,0.10985
1456.5,0.57509,1456.5,0.11099
1456,0.57331,1456,0.08446
1455.5,0.56604,1455.5,0.07272
1455,0.55999,1455,0.0789
1454.5,0.54944,1454.5,0.08444
1454,0.53387,1454,0.08324
1453.5,0.51698,1453.5,0.08132
1453,0.49782,1453,0.08241
1452.5,0.48247,1452.5,0.08877
1452,0.47496,1452,0.0954
1451.5,0.46596,1451.5,0.0972
1451,0.44993,1451,0.0964
1450.5,0.43295,1450.5,0.09337
1450,0.42768,1450,0.09471
1449.5,0.42454,1449.5,0.09879
1449,0.41282,1449,0.09964
1448.5,0.40805,1448.5,0.10488
1448,0.41135,1448,0.11344
1447.5,0.40332,1447.5,0.1079
1447,0.39239,1447,0.09696
1446.5,0.38699,1446.5,0.09745
1446,0.38095,1446,0.10028
1445.5,0.37459,1445.5,0.09843
1445,0.36975,1445,0.10199
1444.5,0.36948,1444.5,0.10583
1444,0.36874,1444,0.10542
1443.5,0.37145,1443.5,0.10958
1443,0.3733,1443,0.1114
1442.5,0.36549,1442.5,0.10832
1442,0.35887,1442,0.10632
1441.5,0.35604,1441.5,0.1068
1441,0.35306,1441,0.10756
1440.5,0.35159,1440.5,0.10904
1440,0.35288,1440,0.11359
1439.5,0.34588,1439.5,0.11536
1439,0.33921,1439,0.11269
1438.5,0.33957,1438.5,0.11395
1438,0.33833,1438,0.11708
1437.5,0.33991,1437.5,0.12388
1437,0.34476,1437,0.13591
1436.5,0.34138,1436.5,0.1437
1436,0.32683,1436,0.13014
1435.5,0.31009,1435.5,0.10296
1435,0.30397,1435,0.09981
1434.5,0.30604,1434.5,0.11177
1434,0.30298,1434,0.11366
1433.5,0.29341,1433.5,0.11366
1433,0.28693,1433,0.12078
1432.5,0.28101,1432.5,0.12357
1432,0.27288,1432,0.1236
1431.5,0.27015,1431.5,0.12449
1431,0.2693,1431,0.12672
1430.5,0.26332,1430.5,0.12886
1430,0.25391,1430,0.13123
1429.5,0.24128,1429.5,0.12671
1429,0.22972,1429,0.12282
1428.5,0.22766,1428.5,0.12233
1428,0.22841,1428,0.12316
1427.5,0.22316,1427.5,0.125
1427,0.21097,1427,0.12263
1426.5,0.20355,1426.5,0.12558
1426,0.20164,1426,0.13343
1425.5,0.20217,1425.5,0.13651
1425,0.20141,1425,0.13208
1424.5,0.19942,1424.5,0.12819
1424,0.20328,1424,0.13366
1423.5,0.2019,1423.5,0.12986
1423,0.20032,1423,0.11873
1422.5,0.20759,1422.5,0.12214
1422,0.20712,1422,0.12458
1421.5,0.20563,1421.5,0.11975
1421,0.20928,1421,0.12277
1420.5,0.21164,1420.5,0.12587
1420,0.21352,1420,0.12758
1419.5,0.21763,1419.5,0.13776
1419,0.22216,1419,0.1421
1418.5,0.22072,1418.5,0.12001
1418,0.21965,1418,0.09804
1417.5,0.21915,1417.5,0.09672
1417,0.22537,1417,0.10639
1416.5,0.23342,1416.5,0.10717
1416,0.22975,1416,0.10505
1415.5,0.22429,1415.5,0.11099
1415,0.21876,1415,0.1106
1414.5,0.21079,1414.5,0.10425
1414,0.20792,1414,0.10048
1413.5,0.19988,1413.5,0.09974
1413,0.19198,1413,0.10009
1412.5,0.18611,1412.5,0.09774
1412,0.18183,1412,0.0984
1411.5,0.17808,1411.5,0.0997
1411,0.17215,1411,0.09838
1410.5,0.16531,1410.5,0.09581
1410,0.15907,1410,0.09305
1409.5,0.15441,1409.5,0.09383
1409,0.15342,1409,0.09278
1408.5,0.15324,1408.5,0.08983
1408,0.15316,1408,0.09004
1407.5,0.14771,1407.5,0.08578
1407,0.13938,1407,0.08152
1406.5,0.13976,1406.5,0.08194
1406,0.14467,1406,0.08363
1405.5,0.14837,1405.5,0.08407
1405,0.15369,1405,0.08647
1404.5,0.16211,1404.5,0.08785
1404,0.17079,1404,0.08279
1403.5,0.17768,1403.5,0.08036
1403,0.17463,1403,0.07553
1402.5,0.16775,1402.5,0.06888
1402,0.16956,1402,0.07283
1401.5,0.17449,1401.5,0.07558
1401,0.17399,1401,0.07139
1400.5,0.17194,1400.5,0.06891
1400,0.17029,1400,0.07115
1399.5,0.1717,1399.5,0.07604
1399,0.17504,1399,0.07346
1398.5,0.17049,1398.5,0.06225
1398,0.16588,1398,0.06239
1397.5,0.1651,1397.5,0.06728
1397,0.16806,1397,0.06953
1396.5,0.16705,1396.5,0.06605
1396,0.16309,1396,0.06096
1395.5,0.1641,1395.5,0.06698
1395,0.16772,1395,0.0768
1394.5,0.16872,1394.5,0.07867
1394,0.16352,1394,0.07504
1393.5,0.16376,1393.5,0.06733
1393,0.16588,1393,0.06316
1392.5,0.16156,1392.5,0.06654
1392,0.15993,1392,0.06706
1391.5,0.16431,1391.5,0.0682
1391,0.16662,1391,0.07455
1390.5,0.16891,1390.5,0.07499
1390,0.17051,1390,0.07098
1389.5,0.1722,1389.5,0.07467
1389,0.17008,1389,0.07474
1388.5,0.17253,1388.5,0.07376
1388,0.17958,1388,0.08127
1387.5,0.18777,1387.5,0.09181
1387,0.19475,1387,0.09203
1386.5,0.19593,1386.5,0.08427
1386,0.19461,1386,0.07587
1385.5,0.19881,1385.5,0.07497
1385,0.20848,1385,0.08223
1384.5,0.21883,1384.5,0.09232
1384,0.22453,1384,0.09864
1383.5,0.22829,1383.5,0.10062
1383,0.23494,1383,0.10177
1382.5,0.24086,1382.5,0.10603
1382,0.24957,1382,0.11429
1381.5,0.26254,1381.5,0.12129
1381,0.27288,1381,0.12538
1380.5,0.27995,1380.5,0.12558
1380,0.28741,1380,0.12684
1379.5,0.30136,1379.5,0.13058
1379,0.31581,1379,0.13111
1378.5,0.32251,1378.5,0.13198
1378,0.32835,1378,0.14115
1377.5,0.33588,1377.5,0.14628
1377,0.3393,1377,0.14072
1376.5,0.33681,1376.5,0.14101
1376,0.33314,1376,0.14649
1375.5,0.32985,1375.5,0.15041
1375,0.32667,1375,0.15819
1374.5,0.32301,1374.5,0.16311
1374,0.31705,1374,0.16455
1373.5,0.30764,1373.5,0.16321
1373,0.29735,1373,0.14915
1372.5,0.2932,1372.5,0.14661
1372,0.29388,1372,0.15316
1371.5,0.29444,1371.5,0.15601
1371,0.29129,1371,0.15723
1370.5,0.29131,1370.5,0.15453
1370,0.29439,1370,0.15369
1369.5,0.29255,1369.5,0.15546
1369,0.28674,1369,0.14985
1368.5,0.28612,1368.5,0.13885
1368,0.28431,1368,0.13109
1367.5,0.2783,1367.5,0.12584
1367,0.2818,1367,0.12664
1366.5,0.2893,1366.5,0.12811
1366,0.29265,1366,0.12328
1365.5,0.28833,1365.5,0.11744
1365,0.28562,1365,0.11853
1364.5,0.28644,1364.5,0.11872
1364,0.2847,1364,0.11763
1363.5,0.28895,1363.5,0.12388
1363,0.29262,1363,0.1308
1362.5,0.28295,1362.5,0.12202
1362,0.27813,1362,0.1078
1361.5,0.28048,1361.5,0.10235
1361,0.28115,1361,0.10749
1360.5,0.28548,1360.5,0.11376
1360,0.28615,1360,0.10987
1359.5,0.28615,1359.5,0.10547
1359,0.28468,1359,0.10591
1358.5,0.2823,1358.5,0.1068
1358,0.27979,1358,0.10686
1357.5,0.27894,1357.5,0.1035
1357,0.27878,1357,0.0984
1356.5,0.27532,1356.5,0.09594
1356,0.27327,1356,0.09432
1355.5,0.27763,1355.5,0.09642
1355,0.27772,1355,0.09862
1354.5,0.27511,1354.5,0.09665
1354,0.27756,1354,0.09349
1353.5,0.27504,1353.5,0.08711
1353,0.2707,1353,0.08128
1352.5,0.27022,1352.5,0.08069
1352,0.27396,1352,0.08782
1351.5,0.27972,1351.5,0.09401
1351,0.28231,1351,0.0907
1350.5,0.2776,1350.5,0.08333
1350,0.27094,1350,0.07892
1349.5,0.27165,1349.5,0.08201
1349,0.27728,1349,0.08549
1348.5,0.27442,1348.5,0.08294
1348,0.2713,1348,0.08368
1347.5,0.27024,1347.5,0.08216
1347,0.26749,1347,0.08084
1346.5,0.26671,1346.5,0.08444
1346,0.27389,1346,0.08841
1345.5,0.27592,1345.5,0.09048
1345,0.27184,1345,0.09315
1344.5,0.26689,1344.5,0.09554
1344,0.26342,1344,0.09284
1343.5,0.26078,1343.5,0.08843
1343,0.26024,1343,0.09054
1342.5,0.26133,1342.5,0.093
1342,0.26008,1342,0.09437
1341.5,0.2602,1341.5,0.09937
1341,0.2576,1341,0.10585
1340.5,0.25329,1340.5,0.11324
1340,0.2553,1340,0.11769
1339.5,0.25751,1339.5,0.11778
1339,0.25531,1339,0.11873
1338.5,0.2482,1338.5,0.11293
1338,0.23907,1338,0.10917
1337.5,0.23255,1337.5,0.11252
1337,0.22967,1337,0.11501
1336.5,0.22963,1336.5,0.11757
1336,0.23187,1336,0.12192
1335.5,0.22818,1335.5,0.12303
1335,0.22176,1335,0.12038
1334.5,0.22138,1334.5,0.12081
1334,0.2241,1334,0.12548
1333.5,0.22277,1333.5,0.12758
1333,0.22244,1333,0.12819
1332.5,0.2231,1332.5,0.12869
1332,0.22399,1332,0.12754
1331.5,0.22206,1331.5,0.12604
1331,0.22242,1331,0.1273
1330.5,0.22281,1330.5,0.12647
1330,0.21953,1330,0.12541
1329.5,0.2214,1329.5,0.12826
1329,0.22426,1329,0.13091
1328.5,0.22651,1328.5,0.13031
1328,0.2311,1328,0.12826
1327.5,0.22927,1327.5,0.12381
1327,0.22829,1327,0.11936
1326.5,0.23231,1326.5,0.11781
1326,0.2347,1326,0.11655
1325.5,0.23481,1325.5,0.10619
1325,0.23666,1325,0.09496
1324.5,0.24238,1324.5,0.09259
1324,0.24798,1324,0.09088
1323.5,0.25178,1323.5,0.08723
1323,0.25224,1323,0.08365
1322.5,0.25094,1322.5,0.07968
1322,0.25098,1322,0.07659
1321.5,0.25349,1321.5,0.07892
1321,0.2583,1321,0.08098
1320.5,0.26041,1320.5,0.07875
1320,0.25916,1320,0.07221
1319.5,0.26041,1319.5,0.06849
1319,0.26036,1319,0.06906
1318.5,0.26354,1318.5,0.07253
1318,0.26715,1318,0.07344
1317.5,0.26353,1317.5,0.07385
1317,0.26354,1317,0.07796
1316.5,0.27001,1316.5,0.08071
1316,0.27064,1316,0.08118
1315.5,0.26354,1315.5,0.0787
1315,0.26017,1315,0.07659
1314.5,0.26617,1314.5,0.07728
1314,0.26872,1314,0.07492
1313.5,0.26428,1313.5,0.07226
1313,0.26127,1313,0.071
1312.5,0.26103,1312.5,0.07371
1312,0.26583,1312,0.07634
1311.5,0.26825,1311.5,0.07171
1311,0.26814,1311,0.06795
1310.5,0.26469,1310.5,0.06603
1310,0.26089,1310,0.06703
1309.5,0.26015,1309.5,0.07107
1309,0.26559,1309,0.07314
1308.5,0.26722,1308.5,0.06916
1308,0.26421,1308,0.064
1307.5,0.26428,1307.5,0.06465
1307,0.26804,1307,0.06751
1306.5,0.2708,1306.5,0.06553
1306,0.27107,1306,0.06237
1305.5,0.27112,1305.5,0.06141
1305,0.27017,1305,0.06146
1304.5,0.27101,1304.5,0.0643
1304,0.27373,1304,0.06787
1303.5,0.27539,1303.5,0.06824
1303,0.27726,1303,0.06635
1302.5,0.27827,1302.5,0.06454
1302,0.2773,1302,0.06634
1301.5,0.27472,1301.5,0.06741
1301,0.27537,1301,0.06741
1300.5,0.28178,1300.5,0.0694
1300,0.28539,1300,0.07056
1299.5,0.28269,1299.5,0.06957
1299,0.28081,1299,0.07093
1298.5,0.28106,1298.5,0.07353
1298,0.28274,1298,0.07302
1297.5,0.28668,1297.5,0.07236
1297,0.28433,1297,0.06953
1296.5,0.28055,1296.5,0.06947
1296,0.28118,1296,0.07477
1295.5,0.28108,1295.5,0.07366
1295,0.28034,1295,0.06883
1294.5,0.28539,1294.5,0.07105
1294,0.29033,1294,0.0727
1293.5,0.28883,1293.5,0.07272
1293,0.28762,1293,0.07152
1292.5,0.28775,1292.5,0.06847
1292,0.28633,1292,0.06259
1291.5,0.2856,1291.5,0.05963
1291,0.28629,1291,0.06235
1290.5,0.28444,1290.5,0.06376
1290,0.28578,1290,0.06479
1289.5,0.28838,1289.5,0.06511
1289,0.2912,1289,0.06459
1288.5,0.29517,1288.5,0.06519
1288,0.29572,1288,0.06055
1287.5,0.29228,1287.5,0.05573
1287,0.29572,1287,0.05973
1286.5,0.30268,1286.5,0.06671
1286,0.30564,1286,0.06576
1285.5,0.30666,1285.5,0.06183
1285,0.30998,1285,0.05971
1284.5,0.31475,1284.5,0.05552
